State,Year,Type,Gender,Age_group,Total,Total Population,totalPerCapita,LitRate,Annual Rainfall,Annual Temperature Anomaly,5 Year Temperature Anomaly,10 Year Temperature Anomaly,Total Area,Total Production,Total Yield,Most Cultivated Crop,MC Area,MC Production,MC Yield,Net State Domestic Product,Per Capita Income,Decadal Growth ,Rural Population ,Value Added by Agriculture
Haryana,2006,By Consuming Insecticides,Female,45-59,7,23247.999999999993,0.0003011011699931,72.27500000000002,330.9,0.3324166666666666,0.333875,0.4092083333333333,5649788.0,27415200.0,2232.66,Wheat,2377067.0,10059000.0,81.24,94011.46,40627.0,24.164999999999992,15769.0,19340.33
Haryana,2006,By Consuming Insecticides,Male,45-59,30,23247.999999999993,0.0012904335856847,72.27500000000002,330.9,0.3324166666666666,0.333875,0.4092083333333333,5649788.0,27415200.0,2232.66,Wheat,2377067.0,10059000.0,81.24,94011.46,40627.0,24.164999999999992,15769.0,19340.33
Haryana,2006,By Consuming Insecticides,Female,60+,2,23247.999999999993,8.602890571231936e-05,72.27500000000002,330.9,0.3324166666666666,0.333875,0.4092083333333333,5649788.0,27415200.0,2232.66,Wheat,2377067.0,10059000.0,81.24,94011.46,40627.0,24.164999999999992,15769.0,19340.33
Haryana,2006,By Consuming Insecticides,Male,60+,5,23247.999999999993,0.0002150722642807,72.27500000000002,330.9,0.3324166666666666,0.333875,0.4092083333333333,5649788.0,27415200.0,2232.66,Wheat,2377067.0,10059000.0,81.24,94011.46,40627.0,24.164999999999992,15769.0,19340.33
Haryana,2007,By Consuming Insecticides,Female,0-14,2,23668.59999999999,8.450013942523008e-05,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Male,0-14,5,23668.59999999999,0.000211250348563,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Female,15-29,48,23668.59999999999,0.0020280033462055,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Male,15-29,85,23668.59999999999,0.0035912559255722,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Female,30-44,21,23668.59999999999,0.0008872514639649,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Male,30-44,128,23668.59999999999,0.0054080089232147,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Female,45-59,5,23668.59999999999,0.000211250348563,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Male,45-59,52,23668.59999999999,0.0021970036250559,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2007,By Consuming Insecticides,Male,60+,17,23668.59999999999,0.0007182511851144,73.14800000000002,446.6,0.334125,0.3934166666666667,0.3952083333333333,5626716.0,26902300.0,2070.05,Wheat,2460680.0,10232000.0,80.72,104700.49,44423.0,23.31199999999999,15917.0,22267.84
Haryana,2008,By Consuming Insecticides,Female,0-14,2,24089.19999999999,8.302475798283051e-05,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Female,15-29,29,24089.19999999999,0.001203858990751,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Male,15-29,65,24089.19999999999,0.0026983046344419,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Female,30-44,23,24089.19999999999,0.0009547847168025,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Male,30-44,57,24089.19999999999,0.0023662056025106,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Female,45-59,3,24089.19999999999,0.0001245371369742,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Male,45-59,28,24089.19999999999,0.0011623466117596,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Female,60+,2,24089.19999999999,8.302475798283051e-05,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2008,By Consuming Insecticides,Male,60+,4,24089.19999999999,0.0001660495159656,74.02100000000003,710.4,0.3384583333333333,0.4503333333333333,0.3783749999999999,5712098.0,24509800.0,4190.59,Wheat,2461420.0,11360000.0,93.18,112895.92,47046.0,22.45899999999999,16065.0,22058.04
Haryana,2009,By Consuming Insecticides,Female,0-14,5,24509.79999999999,0.00020400003264,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Male,0-14,1,24509.79999999999,4.080000652800106e-05,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Female,15-29,26,24509.79999999999,0.001060800169728,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Male,15-29,61,24509.79999999999,0.002488800398208,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Female,30-44,16,24509.79999999999,0.000652800104448,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Male,30-44,64,24509.79999999999,0.002611200417792,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Female,45-59,2,24509.79999999999,8.160001305600213e-05,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Male,45-59,27,24509.79999999999,0.001101600176256,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2009,By Consuming Insecticides,Male,60+,4,24509.79999999999,0.000163200026112,74.89400000000003,395.4,0.7241666666666666,0.4420833333333333,0.368875,5153292.0,21495890.0,1924.04,Wheat,2487756.0,10488000.0,86.81,121588.39,49780.0,21.605999999999987,16213.0,23677.64
Haryana,2010,By Consuming Insecticides,Female,0-14,3,24930.399999999987,0.0001203350126752,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Male,0-14,1,24930.399999999987,4.0111670891762686e-05,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Female,15-29,38,24930.399999999987,0.0015242434938869,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Male,15-29,81,24930.399999999987,0.0032490453422327,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Female,30-44,15,24930.399999999987,0.0006016750633764,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Male,30-44,80,24930.399999999987,0.003208933671341,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Female,45-59,5,24930.399999999987,0.0002005583544588,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Male,45-59,57,24930.399999999987,0.0022863652408304,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Female,60+,3,24930.399999999987,0.0001203350126752,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2010,By Consuming Insecticides,Male,60+,9,24930.399999999987,0.0003610050380258,75.76700000000004,640.5,0.5914583333333333,0.427625,0.3960416666666667,5815981.0,20218700.0,1192.96,Wheat,2503963.0,11578000.0,94.15,136779.99,55044.0,20.752999999999982,16361.0,23111.9
Haryana,2011,By Consuming Insecticides,Female,0-14,1,25350.999999999985,3.944617569326656e-05,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Female,15-29,58,25350.999999999985,0.0022878781902094,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Male,15-29,88,25350.999999999985,0.0034712634610074,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Female,30-44,17,25350.999999999985,0.0006705849867855,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Male,30-44,78,25350.999999999985,0.0030768017040747,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Female,45-59,5,25350.999999999985,0.0001972308784663,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Male,45-59,35,25350.999999999985,0.0013806161492643,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Female,60+,1,25350.999999999985,3.944617569326656e-05,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2011,By Consuming Insecticides,Male,60+,4,25350.999999999985,0.000157784702773,76.64000000000004,512.0,0.2705416666666667,0.4146666666666667,0.434,5840453.0,22553300.0,1044.29,Wheat,2531302.0,13119000.0,105.67,146053.47,57797.0,19.899999999999984,16509.0,24189.0
Haryana,2012,By Consuming Insecticides,Female,0-14,3,25771.599999999984,0.0001164072079343,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Female,15-29,39,25771.599999999984,0.001513293703146,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Male,15-29,80,25771.599999999984,0.0031041922115817,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Female,30-44,21,25771.599999999984,0.0008148504555402,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Male,30-44,81,25771.599999999984,0.0031429946142265,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Female,45-59,8,25771.599999999984,0.0003104192211581,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Male,45-59,35,25771.599999999984,0.001358084092567,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Female,60+,3,25771.599999999984,0.0001164072079343,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Haryana,2012,By Consuming Insecticides,Male,60+,7,25771.599999999984,0.0002716168185134,77.51300000000005,391.4,0.3165416666666666,0.3714166666666667,0.4480833333333333,5968203.0,27655438.0,2596.97,Wheat,2496905.0,11117000.0,92.59,271152.48,106085.0,19.046999999999983,16657.0,37656.09
Karnataka,2001,By Consuming Insecticides,Female,0-14,21,52851.0,0.0003973434750525,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Male,0-14,9,52851.0,0.0001702900607367,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Female,15-29,178,52851.0,0.0033679589790164,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Male,15-29,297,52851.0,0.005619572004314,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Female,30-44,116,52851.0,0.0021948496717186,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Male,30-44,354,52851.0,0.0066980757223136,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Female,45-59,49,52851.0,0.0009271347751225,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Male,45-59,237,52851.0,0.0044843049327354,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Female,60+,18,52851.0,0.0003405801214735,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2001,By Consuming Insecticides,Male,60+,102,52851.0,0.0019299540216836,66.64,4635.9,0.2805833333333333,0.2905833333333333,0.263625,10843755.0,1548736398.0,116253.85,Rice,1417724.0,3234045.0,144.87,91135.92,17352.0,17.51,34889.0,25087.44
Karnataka,2002,By Consuming Insecticides,Female,0-14,16,53675.4,0.0002980881372099,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Male,0-14,10,53675.4,0.0001863050857562,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Female,15-29,180,53675.4,0.0033534915436121,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Male,15-29,244,53675.4,0.004545844092452,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Female,30-44,123,53675.4,0.0022915525548016,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Male,30-44,368,53675.4,0.0068560271558293,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Female,45-59,62,53675.4,0.0011550915316886,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Male,45-59,211,53675.4,0.0039310373094564,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Female,60+,23,53675.4,0.0004285016972393,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2002,By Consuming Insecticides,Male,60+,121,53675.4,0.0022542915376503,67.536,4079.4,0.4364166666666667,0.3204583333333333,0.2845833333333333,10691520.0,1567662129.0,116566.44,Rice,1154783.0,2390085.0,144.41,92788.43,17402.0,17.326,35147.0,21794.61
Karnataka,2003,By Consuming Insecticides,Female,0-14,24,54499.8,0.0004403685885085,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Male,0-14,10,54499.8,0.0001834869118785,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Female,15-29,203,54499.8,0.003724784311135,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Male,15-29,434,54499.8,0.0079633319755301,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Female,30-44,116,54499.8,0.0021284481777914,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Male,30-44,494,54499.8,0.0090642534468016,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Female,45-59,95,54499.8,0.0017431256628464,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Male,45-59,282,54499.8,0.0051743309149758,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Female,60+,31,54499.8,0.0005688094268235,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2003,By Consuming Insecticides,Male,60+,87,54499.8,0.0015963361333436,68.432,4308.2,0.5399166666666667,0.338375,0.2554166666666667,10654259.0,1554605247.0,116230.72,Rice,1073899.0,2550399.0,197.9,97765.04,18115.0,17.142,35405.0,19869.31
Karnataka,2004,By Consuming Insecticides,Female,0-14,13,55324.2,0.0002349785446513,69.328,4845.3,0.2657916666666666,0.3293333333333333,0.2679166666666667,11830958.0,1566634123.0,114704.71,Rice,1308179.0,3707122.0,216.86,99668.56,18236.0,16.958,35663.0,16877.22
Karnataka,2004,By Consuming Insecticides,Male,0-14,17,55324.2,0.0003072796353132,69.328,4845.3,0.2657916666666666,0.3293333333333333,0.2679166666666667,11830958.0,1566634123.0,114704.71,Rice,1308179.0,3707122.0,216.86,99668.56,18236.0,16.958,35663.0,16877.22
Karnataka,2004,By Consuming Insecticides,Female,15-29,176,55324.2,0.0031812479891259,69.328,4845.3,0.2657916666666666,0.3293333333333333,0.2679166666666667,11830958.0,1566634123.0,114704.71,Rice,1308179.0,3707122.0,216.86,99668.56,18236.0,16.958,35663.0,16877.22
Karnataka,2004,By Consuming Insecticides,Male,15-29,273,55324.2,0.0049345494376782,69.328,4845.3,0.2657916666666666,0.3293333333333333,0.2679166666666667,11830958.0,1566634123.0,114704.71,Rice,1308179.0,3707122.0,216.86,99668.56,18236.0,16.958,35663.0,16877.22
Karnataka,2004,By Consuming Insecticides,Female,30-44,105,55324.2,0.0018979036298762,69.328,4845.3,0.2657916666666666,0.3293333333333333,0.2679166666666667,11830958.0,1566634123.0,114704.71,Rice,1308179.0,3707122.0,216.86,99668.56,18236.0,16.958,35663.0,16877.22
Karnataka,2004,By Consuming Insecticides,Male,30-44,278,55324.2,0.0050249258010057,69.328,4845.3,0.2657916666666666,0.3293333333333333,0.2679166666666667,11830958.0,1566634123.0,114704.71,Rice,1308179.0,3707122.0,216.86,99668.56,18236.0,16.958,35663.0,16877.22
Karnataka,2004,By Consuming Insecticides,Female,45-59,33,55324.2,0.0005964839979611,69.328,4845.3,0.2657916666666666,0.3293333333333333,0.2679166666666667,11830958.0,1566634123.0,114704.71,Rice,1308179.0,3707122.0,216.86,99668.56,18236.0,16.958,35663.0,16877.22
