State,Year,Type,Gender,Age_group,Total,Total Population,totalPerCapita,LitRate,Annual Rainfall,Annual Temperature Anomaly,5 Year Temperature Anomaly,10 Year Temperature Anomaly,Total Area,Total Production,Total Yield,Most Cultivated Crop,MC Area,MC Production,MC Yield,Net State Domestic Product,Per Capita Income,Decadal Growth ,Rural Population ,Value Added by Agriculture
Andhra Pradesh,2001,By Jumping from (Building),Male,30-44,3,76210.0,3.936491274111009e-05,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Other means (please specify),Male,30-44,93,76210.0,0.0012203122949744,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Fire-Arms,Male,30-44,5,76210.0,6.560818790185015e-05,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By coming under running vehicles/trains,Male,30-44,161,76210.0,0.0021125836504395,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Jumping off Moving Vehicles/Trains,Male,30-44,39,76210.0,0.0005117438656344,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Fire/Self Immolation,Male,30-44,172,76210.0,0.0022569216638236,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Overdose of sleeping pills,Male,30-44,8,76210.0,0.0001049731006429,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Self Infliction of injury,Male,30-44,17,76210.0,0.0002230678388662,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Consuming Other Poison,Male,30-44,351,76210.0,0.0046056947907098,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
Andhra Pradesh,2001,By Hanging,Male,30-44,481,76210.0,0.0063115076761579,60.47,2856.1,0.2767916666666666,0.2541666666666666,0.2368749999999999,11713392.0,1164617323.0,167031.13,Rice,3824747.0,11389791.0,124.37,126034.65,16574.0,14.59,55401.0,35911.74
